0.1,-9.94712,-9.82841,-0.0179439,0.999839
0.2,-9.89425,-9.65682,-0.0179439,0.999839
0.3,-9.84137,-9.48522,-0.0179439,0.999839
0.4,-9.78849,-9.31365,-0.0179439,0.999839
0.5,-9.7355,-9.14224,-0.0179439,0.999839
0.6,-9.6824,-8.97099,-0.0179439,0.999839
0.7,-9.6292,-8.79992,-0.0179439,0.999839
0.8,-9.57589,-8.62901,-0.0179439,0.999839
0.9,-9.52247,-8.45827,-0.0179439,0.999839
1,-9.46893,-8.28772,-0.0179439,0.999839
1.1,-9.41519,-8.11748,-0.0179439,0.999839
1.2,-9.36127,-7.94753,-0.0179439,0.999839
1.3,-9.30719,-7.77781,-0.0179439,0.999839
1.4,-9.25299,-7.60828,-0.0179439,0.999839
1.5,-9.19871,-7.43887,-0.0179439,0.999839
1.6,-9.14437,-7.26955,-0.0179439,0.999839
1.7,-9.09,-7.10027,-0.0179439,0.999839
1.8,-9.03564,-6.93097,-0.0179439,0.999839
1.9,-8.98133,-6.76159,-0.0179439,0.999839
2,-8.92711,-6.59206,-0.0179439,0.999839
2.1,-8.87303,-6.42231,-0.0179439,0.999839
2.2,-8.81902,-6.25246,-0.0179439,0.999839
2.3,-8.76497,-6.08264,-0.0179439,0.999839
2.4,-8.71091,-5.91284,-0.0179439,0.999839
2.5,-8.65684,-5.74304,-0.0179439,0.999839
2.6,-8.60279,-5.57322,-0.0179439,0.999839
2.7,-8.54875,-5.40336,-0.0179439,0.999839
2.8,-8.49467,-5.23357,-0.0179439,0.999839
2.9,-8.44046,-5.06396,-0.0179439,0.999839
3,-8.38586,-4.89492,-0.0179439,0.999839
3.1,-8.33094,-4.72637,-0.0179439,0.999839
3.2,-8.27574,-4.55822,-0.0179439,0.999839
3.3,-8.22032,-4.3904,-0.0179439,0.999839
3.4,-8.16469,-4.22289,-0.0179439,0.999839
3.5,-8.1089,-4.05559,-0.0179439,0.999839
3.6,-8.05304,-3.88838,-0.0179439,0.999839
3.7,-7.99719,-3.72115,-0.0179439,0.999839
3.8,-7.94143,-3.55379,-0.0179439,0.999839
3.9,-7.88583,-3.38618,-0.0179439,0.999839
4,-7.83026,-3.21851,-0.0179439,0.999839
4.1,-7.77465,-3.05087,-0.0179439,0.999839
