0.1,-7.54681,-7.43253,-0.570017,0.821633
0.2,-7.59305,-7.36466,-0.567708,0.82323
0.3,-7.63874,-7.29638,-0.560772,0.82797
0.4,-7.68387,-7.22772,-0.553844,0.83262
0.5,-7.72845,-7.15866,-0.546927,0.837181
0.6,-7.77246,-7.08922,-0.54002,0.841652
0.7,-7.81593,-7.01941,-0.533125,0.846036
0.8,-7.85884,-6.94922,-0.526243,0.850334
0.9,-7.90121,-6.87867,-0.519376,0.854546
1,-7.94303,-6.80776,-0.512523,0.858674
1.1,-7.9843,-6.73649,-0.505685,0.862718
1.2,-8.02502,-6.66488,-0.498864,0.86668
1.3,-8.06521,-6.59291,-0.492061,0.870561
1.4,-8.10485,-6.52061,-0.485275,0.874362
1.5,-8.14395,-6.44797,-0.478508,0.878084
1.6,-8.18244,-6.37501,-0.471523,0.881854
1.7,-8.22028,-6.30174,-0.463989,0.885841
1.8,-8.25748,-6.22815,-0.456293,0.889829
1.9,-8.29404,-6.15426,-0.448627,0.893719
2,-8.32998,-6.08007,-0.440991,0.897512
2.1,-8.36528,-6.00559,-0.433386,0.901209
2.2,-8.39996,-5.93082,-0.425812,0.904812
2.3,-8.43402,-5.85576,-0.418272,0.908322
2.4,-8.46747,-5.78043,-0.410765,0.911741
2.5,-8.50031,-5.70481,-0.403291,0.915072
2.6,-8.53254,-5.62892,-0.395853,0.918314
2.7,-8.56421,-5.55274,-0.388557,0.921425
2.8,-8.59532,-5.47626,-0.381506,0.924366
2.9,-8.62584,-5.39951,-0.374382,0.927274
3,-8.6557,-5.32251,-0.366872,0.930271
3.1,-8.6849,-5.24528,-0.358947,0.933358
3.2,-8.71345,-5.16781,-0.351045,0.936358
3.3,-8.74135,-5.09009,-0.343167,0.939274
3.4,-8.76861,-5.01214,-0.335314,0.942106
3.5,-8.79523,-4.93395,-0.327487,0.944856
3.6,-8.82122,-4.85552,-0.319686,0.947523
3.7,-8.84657,-4.77686,-0.311913,0.95011
3.8,-8.87129,-4.69795,-0.304169,0.952618
3.9,-8.8954,-4.6188,-0.296455,0.955047
4,-8.91888,-4.53941,-0.288772,0.957398
4.1,-8.94175,-4.45978,-0.281119,0.959673
4.2,-8.96395,-4.37995,-0.273337,0.961918
4.3,-8.98544,-4.29995,-0.265096,0.964222
4.4,-9.00622,-4.21978,-0.256557,0.966529
4.5,-9.02629,-4.13945,-0.248046,0.968748
4.6,-9.04566,-4.05895,-0.239563,0.970881
4.7,-9.06433,-3.97827,-0.231109,0.972928
4.8,-9.08231,-3.89741,-0.222687,0.97489
4.9,-9.0996,-3.81637,-0.214297,0.976768
5,-9.11622,-3.73515,-0.20594,0.978565
5.1,-9.13215,-3.65374,-0.197618,0.980279
5.2,-9.14741,-3.57214,-0.189331,0.981913
5.3,-9.162,-3.49034,-0.18108,0.983468
5.4,-9.17591,-3.40836,-0.172825,0.984953
5.5,-9.18905,-3.32627,-0.164202,0.986427
5.6,-9.20142,-3.24407,-0.154968,0.98792
5.7,-9.21303,-3.16175,-0.145767,0.989319
5.8,-9.22388,-3.07931,-0.136602,0.990626
5.9,-9.23398,-2.99675,-0.127474,0.991842
6,-9.24333,-2.91405,-0.118383,0.992968
6.1,-9.25193,-2.83121,-0.109332,0.994005
6.2,-9.2598,-2.74822,-0.100321,0.994955
6.3,-9.26692,-2.66509,-0.0913515,0.995819
6.4,-9.27331,-2.58179,-0.082425,0.996597
6.5,-9.27897,-2.49834,-0.0735424,0.997292
6.6,-9.2839,-2.41471,-0.0646966,0.997905
6.7,-9.28799,-2.33101,-0.0554833,0.99846
6.8,-9.29125,-2.24723,-0.0455132,0.998964
6.9,-9.29368,-2.16336,-0.0355866,0.999367
7,-9.29529,-2.07939,-0.0257044,0.99967
7.1,-9.29607,-1.99531,-0.0158676,0.999874
7.2,-9.29604,-1.91112,-0.00607698,0.999982
7.3,-9.29518,-1.82681,0.00366673,0.999993
7.4,-9.29351,-1.74237,0.0133628,0.999911
7.5,-9.29102,-1.65779,0.0230108,0.999735
7.6,-9.28772,-1.57307,0.0326099,0.999468
7.7,-9.2836,-1.4882,0.0421596,0.999111
7.8,-9.27864,-1.40318,0.0517143,0.998662
7.9,-9.27278,-1.31808,0.061673,0.998096
8,-9.266,-1.23291,0.0722759,0.997385
8.1,-9.25831,-1.14764,0.0828363,0.996563
8.2,-9.2497,-1.06228,0.0933547,0.995633
8.3,-9.24017,-0.97681,0.103831,0.994595
8.4,-9.22972,-0.891222,0.114267,0.99345
8.5,-9.21835,-0.805507,0.124661,0.992199
8.6,-9.20604,-0.719658,0.135014,0.990844
8.7,-9.1928,-0.633664,0.145327,0.989384
8.8,-9.17862,-0.547517,0.1556,0.98782
8.9,-9.1635,-0.461206,0.165833,0.986154
9,-9.14739,-0.374764,0.176149,0.984364
9.1,-9.13027,-0.288228,0.186828,0.982393
9.2,-9.11211,-0.201589,0.197787,0.980245
9.3,-9.09292,-0.114837,0.208723,0.977975
9.4,-9.07268,-0.02796,0.219637,0.975582
9.5,-9.05138,0.0590519,0.23053,0.973065
9.6,-9.02901,0.14621,0.241401,0.970425
9.7,-9.00555,0.233526,0.252251,0.967662
9.8,-8.98099,0.32101,0.263079,0.964774
9.9,-8.95532,0.408675,0.273886,0.961762
10,-8.92851,0.496531,0.284671,0.958625
10.1,-8.90056,0.584592,0.295434,0.955363
10.2,-8.87146,0.672762,0.306194,0.951969
10.3,-8.84121,0.761046,0.316986,0.94843
10.4,-8.80978,0.849459,0.327771,0.944757
10.5,-8.77716,0.93801,0.338546,0.94095
10.6,-8.74331,1.02671,0.349309,0.937007
10.7,-8.70823,1.11558,0.36006,0.932929
10.8,-8.67188,1.20463,0.370795,0.928715
10.9,-8.63424,1.29386,0.381513,0.924363
11,-8.59529,1.3833,0.392211,0.919875
11.1,-8.55499,1.47296,0.402888,0.915249
11.2,-8.51332,1.56285,0.413539,0.910486
11.3,-8.47035,1.65284,0.424042,0.905643
11.4,-8.42609,1.74297,0.434192,0.900821
11.5,-8.38048,1.83332,0.444119,0.895968
11.6,-8.33348,1.92388,0.45404,0.890981
11.7,-8.28504,2.01467,0.464011,0.88583
11.8,-8.23514,2.1057,0.474028,0.88051
11.9,-8.18373,2.19698,0.484087,0.87502
12,-8.13075,2.28852,0.494186,0.869356
12.1,-8.07616,2.38033,0.50432,0.863517
12.2,-8.01992,2.47242,0.514484,0.8575
12.3,-7.96196,2.56479,0.524675,0.851303
12.4,-7.90247,2.65721,0.534747,0.845012
12.5,-7.8415,2.74954,0.544549,0.838729
12.6,-7.77902,2.84176,0.554338,0.832291
12.7,-7.71499,2.93386,0.564224,0.825622
12.8,-7.64938,3.02581,0.574202,0.818713
12.9,-7.58214,3.11759,0.584269,0.81156
13,-7.51324,3.20918,0.59442,0.804155
13.1,-7.44263,3.30054,0.604648,0.796493
13.2,-7.37008,3.39181,0.615111,0.78844
13.3,-7.29545,3.48294,0.626094,0.779748
13.4,-7.21866,3.57384,0.637541,0.770417
13.5,-7.14008,3.66435,0.648766,0.760988
13.6,-7.0598,3.75437,0.658948,0.752189
13.7,-6.97779,3.84385,0.668968,0.743291
13.8,-6.89405,3.93271,0.679081,0.734064
13.9,-6.80856,4.02088,0.68928,0.724495
14,-6.72131,4.10831,0.69956,0.714574
14.1,-6.63227,4.19492,0.709912,0.70429
14.2,-6.54145,4.28063,0.720327,0.693635
14.3,-6.44882,4.36539,0.730794,0.682598
14.4,-6.35412,4.44892,0.741864,0.67055
14.5,-6.25717,4.53098,0.754441,0.656368
14.6,-6.15818,4.61163,0.767324,0.64126
14.7,-6.05744,4.69105,0.77865,0.627459
14.8,-5.95501,4.76922,0.788543,0.61498
14.9,-5.85091,4.84611,0.798128,0.602488
15,-5.7452,4.9217,0.807413,0.589986
15.1,-5.6379,4.99597,0.816406,0.577478
15.2,-5.52906,5.0689,0.825115,0.564965
15.3,-5.41872,5.14045,0.833545,0.552451
15.4,-5.30674,5.21011,0.842424,0.538814
15.5,-5.19314,5.27772,0.852568,0.522616
15.6,-5.07799,5.34332,0.86256,0.505955
15.7,-4.96139,5.40695,0.871892,0.489698
15.8,-4.84341,5.46865,0.880607,0.473848
15.9,-4.72413,5.52847,0.888742,0.458407
16,-4.60359,5.58656,0.896235,0.44358
16.1,-4.48178,5.64309,0.902949,0.429748
16.2,-4.35875,5.69799,0.909158,0.41645
16.3,-4.23464,5.7508,0.915567,0.402165
16.4,-4.10949,5.80155,0.922368,0.386313
16.5,-3.98331,5.85031,0.928752,0.370702
16.6,-3.85612,5.89709,0.934739,0.355336
16.7,-3.72792,5.94194,0.940346,0.340219
16.8,-3.59873,5.9849,0.945594,0.32535
16.9,-3.46856,6.02601,0.950498,0.31073
17,-3.33749,6.06518,0.955133,0.296178
17.1,-3.2058,6.10212,0.959727,0.280933
17.2,-3.07347,6.13688,0.964314,0.26476
17.3,-2.9405,6.16951,0.968547,0.24883
17.4,-2.80687,6.20005,0.972443,0.233139
17.5,-2.67258,6.22853,0.97602,0.217683
17.6,-2.53761,6.25499,0.979291,0.202457
17.7,-2.40195,6.27947,0.982273,0.187455
17.8,-2.26591,6.30182,0.985023,0.172421
17.9,-2.12959,6.32203,0.987603,0.156971
18,-1.99296,6.34012,0.989938,0.1415
18.1,-1.856,6.35612,0.992004,0.126203
18.2,-1.71868,6.37007,0.993813,0.111068
18.3,-1.58096,6.38198,0.995373,0.0960863
18.4,-1.4428,6.39187,0.996694,0.0812444
18.5,-1.3044,6.39977,0.99778,0.0665918
18.6,-1.16602,6.40569,0.998636,0.0522134
18.7,-1.02762,6.40963,0.999278,0.037988
18.8,-0.889161,6.41161,0.999718,0.0237633
18.9,-0.750602,6.41162,0.999954,0.00955405
19,-0.611902,6.40968,0.999989,-0.00462534
19.1,-0.473021,6.40576,0.999824,-0.0187604
19.2,-0.33401,6.39986,0.999458,-0.0329131
19.3,-0.195213,6.39185,0.998872,-0.0474879
19.4,-0.056586,6.38173,0.998033,-0.0626958
19.5,0.0819154,6.3695,0.996964,-0.0778701
19.6,0.220335,6.35515,0.995666,-0.0930036
19.7,0.358715,6.33869,0.994141,-0.108089
19.8,0.4971,6.32011,0.992392,-0.123119
19.9,0.635532,6.29939,0.99042,-0.138086
20,0.773512,6.27632,0.988124,-0.153661
20.1,0.91107,6.25085,0.985335,-0.170631
20.2,1.04824,6.22297,0.982216,-0.187757
20.3,1.18507,6.19261,0.978758,-0.205019
20.4,1.3216,6.15974,0.974949,-0.222429
20.5,1.45785,6.1243,0.970775,-0.239993
20.6,1.59387,6.08622,0.96622,-0.257719
20.7,1.72923,6.04555,0.961259,-0.275647
20.8,1.86374,6.00228,0.955829,-0.293923
20.9,1.9974,5.95632,0.949894,-0.312572
21,2.13023,5.9076,0.943435,-0.331557
21.1,2.26221,5.85604,0.93642,-0.350881
21.2,2.39334,5.80155,0.928815,-0.370543
21.3,2.52361,5.74402,0.920586,-0.39054
21.4,2.65294,5.68348,0.911788,-0.410661
21.5,2.78099,5.62047,0.902925,-0.429798
21.6,2.90772,5.55493,0.894293,-0.447482
21.7,3.03311,5.48679,0.885086,-0.465428
21.8,3.15708,5.41588,0.87515,-0.483852
21.9,3.27954,5.34163,0.86377,-0.503887
22,3.40043,5.26397,0.850561,-0.525877
22.1,3.5197,5.18284,0.836581,-0.547844
22.2,3.63732,5.09836,0.822023,-0.569454
22.3,3.75333,5.01137,0.808181,-0.588934
22.4,3.86768,4.92189,0.795913,-0.605411
22.5,3.98033,4.82995,0.783301,-0.621643
22.6,4.09121,4.73557,0.77035,-0.637621
22.7,4.20029,4.6388,0.757065,-0.653339
22.8,4.3075,4.53967,0.743451,-0.66879
22.9,4.41278,4.4382,0.729513,-0.683967
23,4.51586,4.33413,0.714639,-0.699494
23.1,4.61666,4.22728,0.697927,-0.716169
23.2,4.71549,4.1182,0.681325,-0.731981
23.3,4.81231,4.00696,0.666455,-0.745546
23.4,4.90709,3.89366,0.65158,-0.75858
23.5,4.99981,3.77839,0.636714,-0.7711
23.6,5.09045,3.66125,0.621867,-0.783123
23.7,5.17898,3.54233,0.607045,-0.794667
23.8,5.26538,3.42173,0.592255,-0.805751
23.9,5.34929,3.2995,0.576941,-0.816786
24,5.43049,3.17561,0.560048,-0.82846
24.1,5.50891,3.05005,0.54204,-0.840352
24.2,5.58459,2.92279,0.523584,-0.851974
24.3,5.65793,2.79387,0.505591,-0.862773
24.4,5.72893,2.66332,0.488903,-0.872338
24.5,5.79761,2.53118,0.47226,-0.881459
24.6,5.86398,2.39749,0.455674,-0.890147
24.7,5.92733,2.26232,0.437917,-0.899015
24.8,5.98753,2.1257,0.417367,-0.908738
24.9,6.04463,1.98767,0.396259,-0.918139
25,6.09871,1.84825,0.375405,-0.926861
25.1,6.14982,1.70746,0.354823,-0.934933
25.2,6.19802,1.5653,0.334528,-0.942386
25.3,6.24338,1.42178,0.314533,-0.949247
25.4,6.2855,1.27732,0.294223,-0.955737
25.5,6.32415,1.13218,0.272431,-0.962175
25.6,6.35946,0.986287,0.249975,-0.968252
25.7,6.39153,0.839567,0.228004,-0.97366
25.8,6.42048,0.691946,0.20652,-0.978442
25.9,6.44638,0.543351,0.185517,-0.982641
26,6.46932,0.393713,0.164982,-0.986296
26.1,6.48943,0.243576,0.145262,-0.989393
26.2,6.50679,0.0931229,0.126725,-0.991938
26.3,6.52145,-0.0576848,0.10868,-0.994077
26.4,6.53343,-0.208862,0.0908383,-0.995866
26.5,6.54275,-0.360459,0.0731295,-0.997322
26.6,6.54942,-0.512528,0.0555016,-0.998459
26.7,6.55344,-0.665063,0.0379714,-0.999279
26.8,6.55483,-0.817431,0.0206232,-0.999787
26.9,6.55362,-0.969688,0.00344203,-0.999994
27,6.54979,-1.12189,-0.0137135,-0.999906
27.1,6.54336,-1.2741,-0.030829,-0.999525
27.2,6.53432,-1.42636,-0.0478904,-0.998853
27.3,6.52268,-1.57875,-0.0648835,-0.997893
27.4,6.50817,-1.73089,-0.0824288,-0.996597
27.5,6.49054,-1.88245,-0.101809,-0.994804
27.6,6.46978,-2.0335,-0.122425,-0.992478
27.7,6.44587,-2.1841,-0.143054,-0.989715
27.8,6.41879,-2.33438,-0.163656,-0.986517
27.9,6.38851,-2.48445,-0.184188,-0.982891
28,6.35497,-2.63447,-0.204613,-0.978843
28.1,6.31795,-2.78361,-0.225749,-0.974186
28.2,6.27735,-2.93193,-0.248651,-0.968593
28.3,6.23309,-3.07964,-0.271726,-0.962375
28.4,6.18507,-3.22697,-0.294703,-0.955589
28.5,6.13317,-3.37414,-0.317509,-0.948255
28.6,6.07727,-3.5214,-0.340069,-0.9404
28.7,6.01725,-3.66866,-0.362483,-0.93199
28.8,5.95318,-3.81383,-0.386236,-0.9224
28.9,5.88488,-3.95683,-0.412864,-0.910793
29,5.81218,-4.09756,-0.440338,-0.897832
29.1,5.73488,-4.23591,-0.468636,-0.883391
29.2,5.65276,-4.37176,-0.497715,-0.86734
29.3,5.56559,-4.50496,-0.527504,-0.849552
29.4,5.4732,-4.63534,-0.557871,-0.829928
29.5,5.37644,-4.76047,-0.589403,-0.807839
29.6,5.27478,-4.87746,-0.626482,-0.779436
29.7,5.168,-4.98674,-0.670359,-0.742037
29.8,5.05587,-5.08873,-0.712694,-0.701475
29.9,4.93817,-5.18381,-0.752748,-0.658309
30,4.81464,-5.27232,-0.789898,-0.613238
30.1,4.68504,-5.35459,-0.823688,-0.567043
30.2,4.54911,-5.43093,-0.853849,-0.520521
30.3,4.40658,-5.50159,-0.880294,-0.474428
30.4,4.25875,-5.56531,-0.90374,-0.428083
30.5,4.10933,-5.62265,-0.923577,-0.383414
30.6,3.95821,-5.67399,-0.938174,-0.346163
30.7,3.80533,-5.71965,-0.950769,-0.309901
30.8,3.65059,-5.75988,-0.961537,-0.274676
30.9,3.49389,-5.79491,-0.970652,-0.240487
31,3.33523,-5.82503,-0.978219,-0.207577
31.1,3.17658,-5.85336,-0.983128,-0.182918
31.2,3.01786,-5.87989,-0.985067,-0.172169
31.3,2.859,-5.90459,-0.986933,-0.161129
31.4,2.69991,-5.92744,-0.988713,-0.149823
31.5,2.54054,-5.94842,-0.990393,-0.13828
31.6,2.38081,-5.9675,-0.991963,-0.126526
31.7,2.22087,-5.98476,-0.993383,-0.114851
31.8,2.06077,-6.00024,-0.994616,-0.103632
31.9,1.90045,-6.01392,-0.995714,-0.0924871
32,1.7399,-6.02579,-0.996693,-0.0812611
32.1,1.57906,-6.03585,-0.997549,-0.0699705
32.2,1.41792,-6.04409,-0.99828,-0.0586311
32.3,1.2566,-6.05041,-0.998891,-0.0470866
32.4,1.09521,-6.05472,-0.999387,-0.0349996
32.5,0.933746,-6.05702,-0.999746,-0.0225505
32.6,0.77217,-6.05731,-0.999949,-0.0100953
32.7,0.610459,-6.05559,-0.999997,0.00235009
32.8,0.448588,-6.05186,-0.999891,0.0147699
32.9,0.286668,-6.04595,-0.999622,0.0275102
33,0.124963,-6.0375,-0.99913,0.0417066
33.1,-0.0365694,-6.02652,-0.998351,0.0574121
33.2,-0.197972,-6.01302,-0.997331,0.0730183
33.3,-0.359294,-5.99701,-0.996077,0.0884921
33.4,-0.520586,-5.97852,-0.994598,0.1038
33.5,-0.681787,-5.95734,-0.992851,0.119361
33.6,-0.842188,-5.93207,-0.990333,0.138711
33.7,-1.00191,-5.90269,-0.986445,0.164091
33.8,-1.16107,-5.8692,-0.981931,0.18924
33.9,-1.31982,-5.8316,-0.976811,0.214103
34,-1.47831,-5.78985,-0.971113,0.238619
34.1,-1.63669,-5.74392,-0.96487,0.262729
34.2,-1.79305,-5.6919,-0.956735,0.290961
34.3,-1.94721,-5.63329,-0.944338,0.328977
34.4,-2.09934,-5.56779,-0.929485,0.36886
34.5,-2.2496,-5.49505,-0.912521,0.40903
34.6,-2.39783,-5.41466,-0.893242,0.449576
34.7,-2.53944,-5.32635,-0.869292,0.494299
34.8,-2.6735,-5.2309,-0.837669,0.546179
34.9,-2.79803,-5.12943,-0.802094,0.597198
35,-2.91333,-5.02125,-0.760465,0.649379
35.1,-3.01968,-4.90567,-0.712389,0.701785
35.2,-3.11732,-4.782,-0.658353,0.752709
35.3,-3.20645,-4.64952,-0.59937,0.800472
35.4,-3.2872,-4.50751,-0.536902,0.843645
35.5,-3.3597,-4.35525,-0.472684,0.881232
35.6,-3.4259,-4.19933,-0.416924,0.908941
35.7,-3.48629,-4.04068,-0.379147,0.925336
35.8,-3.54127,-3.87982,-0.345002,0.938602
35.9,-3.59218,-3.71996,-0.31682,0.948486
36,-3.63947,-3.56159,-0.297747,0.954645
36.1,-3.68325,-3.40428,-0.28019,0.959944
36.2,-3.72499,-3.24777,-0.264663,0.964341
36.3,-3.76564,-3.09191,-0.255928,0.966696
36.4,-3.80519,-2.93654,-0.250453,0.968129
